窒		ちつ あなかんむり チツ あな
茶		くさかんむり チャ ちゃ くさ さ サ そうこう
着		めへん ジャク きる よこめ つく きせる ちゃく め つける チャク じゃく
嫡		おんな てき おんなへん ちゃく チャク テキ
中		じゅう たてぼう うち チュウ ぼう ちゅう あたる なか ジュウ
仲		ひと にんべん ちゅう ひとがしら チュウ ひとやね なか
虫	蟲	ちゅう キ チュウ き むし むしへん
沖		チュウ さんずい ちゅうする おきつ したみず ちゅう わく みず おき
宙		ちゅう うかんむり チュウ
忠		こころ したごころ ちゅう りっしんべん チュウ
抽		てへん て ちゅう チュウ ひき
注		つぐ さす さんずい みず したみず そそぐ ちゅう チュウ
昼	晝	チュウ ひる ひへん ひ ちゅう にちへん にち
柱		はしら きへん ちゅう チュウ き
衷		ちゅう ころもへん チュウ ころも
酎		とり とりへん ひよみのとり チュ かもす さけのとり ちゅう ちゅ チュウ
鋳	鑄	シュ いる かねへん かね ちゅう しゅう シュウ しゅ イ チュウ い
駐		ちゅう うま うまへん チュウ
著	著	ちょ あらわす くさかんむり チョ くさ ちゃく いちじるしい チャク そうこう
貯		ちょ かいへん たくわえる チョ こがい かい ためる
丁		テイ ち チ ひのと とう トウ いち イチ チョウ ちん ちょう てい チン
弔		とぶらう ゆみへん とむらう チョウ ちょう ゆみ
庁	廳	テイ まだれ チョウ ちょう やくしょ てい
兆		きざす きざし にんにょう ひとあし チョウ ちょう
町		まち た たへん チョウ ちょう
長		ながい ちょう おさ チョウ
挑		てへん て チョウ ちょう いどむ
帳		はば きんべん とばり はばへん きんへん チョウ ちょう
張		はり はる ゆみへん ばり チョウ ちょう ゆみ
彫		さんづくり ぼり かみかざり けかざり チョウ ちょう ほる
眺		ちょう よこめ ながめる チョウ め めへん
釣		つり かねへん かね つる チョウ ちょう
頂		いただき おおがい チョウ ちょう いただく
鳥		とりへん とり ちょう チョウ
朝		つき あさ ふなづき チョウ つきへん ちょう
貼		かいへん はる てん つく こがい チョウ ちょう かい テン
超		そうにょう こす はしる チョウ ちょう こえる
腸		ニク はらわた わた にく チョウ ちょう にくづき
跳		とび あし ちょう あしへん チョウ はねる とぶ
徴	徵	ち チ ぎょうにんべん しるし チョウ ちょう
嘲		くちへん あざける とう トウ くち チョウ ちょう
潮		さんずい しお みず したみず うしお チョウ ちょう
澄		チョウ さんずい したみず みず ちょう すます すむ
調		しらべる ととのえる ことば ゲン げん しらべ ととのう ごんべん チョウ ちょう
聴	聽	ゆるす テイ みみへん みみ チョウ ちょう きく てい
懲	懲	こころ こらす こらしめる したごころ こりる りっしんべん チョウ ちょう
直		めへん ジキ チョク なおす ただちに じき ちょく なおき ジカ よこめ すぐ め じか なおる
勅	敕	チョク ちょく ちから いましめる みことのり
捗		チョク てへん ホ ちょく て ほ はかどる
沈		さんずい したみず しずむ ジン しずめる みず ちん じん チン
珍		おうへん たから たま めずらしい ちん たまへん チン
朕		つき ふなづき つきへん ちん チン
陳		こざとへん おか ひねる ちん チン
賃		かいへん こがい ちん かい チン
鎮	鎭	しずまる おさえ かねへん かね しずめる ちん チン
追		ツイ しんにゅう おう つい しんにょう
椎		うつ ツイ きへん すい つい スイ き つち
墜		おつ ツイ つちへん つい おちる つち
通		ツ とおす とおし どおし ツウ しんにゅう しんにょう とおる とおり つう どおり つ かよう
痛		ツウ いたましい やまいだれ いたむ つう いたい いためる
塚	塚	つちへん つか づか チョウ ちょう つち
漬		し シ さんずい したみず づけ みず つける つかる
坪		へい つちへん つぼ ヘイ つち
爪		そうにょう つま そう ソウ つめ つめかんむり
鶴		とり カク とりへん つる かく
低		ひくまる ひと テイ にんべん ひくい ひくめる ひとがしら ひとやね てい
呈		くちへん くち てい テイ
廷		えんにゅう テイ えんにょう いんにょう てい
弟		デ テイ だい ゆみへん ダイ で おとうと ゆみ てい
定		さだめる テイ さだか ジョウ じょう さだまる うかんむり てい
底		テイ そこ てい まだれ
抵		て てへん てい テイ
邸		テイ おおざと やしき むら てい
亭		けいさんかんむり けさんかんむり テイ なべぶた ちん てい チン
貞		かいへん テイ ジョウ じょう ただしい こがい さだ かい てい
帝		はば テイ きんべん はばへん みかど きんへん てい
訂		ただす テイ ことば ゲン げん ごんべん てい
庭		テイ にわ てい まだれ
逓	遞	テイ しんにゅう しんにょう かわる てい たがいに
停		ひと テイ にんべん ひとがしら とまる ひとやね てい とめる
偵		ひと テイ にんべん ひとがしら ひとやね てい
堤		テイ つちへん つつみ つち てい
提		てへん テイ て さげる だい ダイ チョウ ちょう てい
程		いねへん のぎ テイ のぎへん ほど てい いね
艇		ふねへん ふね てい テイ
締		しめ しまり いと しめる テイ しまる じめ いとへん てい
諦		あきらめる タイ テイ ことば げん つまびらか たい ゲン ごんべん まこと てい
泥		デ どろ さんずい みず したみず デイ なずむ に でい ナイ で ニ ない
的		しろ てき しろへん まと テキ
笛		たけ てき ふえ たけかんむり テキ
摘		てへん て つむ てき テキ
滴		さんずい したみず てき したたる みず テキ しずく
適		しんにゅう てき テキ かなう しんにょう
敵		あだ ぼくにょう かたき てき とまた ぼくづくり のぶん テキ かなう しぶん
溺		デキ さんずい ジョウ したみず でき じょう にょう おぼれる いばり みず ニョウ
迭		しんにゅう てつ テツ しんにょう
哲		さとい てつ くちへん テツ あきらか くち
鉄	鐵	てつ テツ くろがね かねへん かね
徹		てつ テツ ぎょうにんべん
撤		て てへん てつ テツ
天		あめ だいかしら あま だいかんむり だい ダイ てん あまつ テン
典		はちがしら のり はち でん デン ふみ てん ハチ テン
店		たな まだれ てん みせ テン
点	點	とぼす たてる れんが さす ひへん ともす ひ てん つく ぼち つける れっか テン
展		かばねだれ しかばねかんむり てん しかばね かばね テン
添		そえる さんずい そう したみず てん みず テン
転	轉	ころげる くるま ころがす くるめく うつる ころぶ てん まろぶ うたた くるまへん ころがる テン
塡		つち うずめる ふさぐ はまる はめる てん ちん つちへん チン テン
田		でん た たへん デン
伝	傳	つたえる ひと つて つだう にんべん デン でん づたい てん ひとがしら つたわる ひとやね つたう テン
殿		でん どの デン るまた ほこづくり てん との ほこ テン
電		でん デン あめ あめかんむり
斗		ます とます ト とう と トウ
吐		くちへん ト と はく くち つく
妬		そねむ おんな ふさぐ つもる ト と おんなへん ツ ねたむ つ
徒		あだ ト と ぎょうにんべん いたずら
途		みち ト しんにゅう と しんにょう
都	都	おおざと みやこ ト と むら ツ つ
渡		さんずい したみず ト わたす と みず わたる
塗		つちへん ぬり ト まみれる と ぬる つち
